method,model_version,prompt_version,reasoning,prior_correction,data_path,split,setup_id,n_boards,correct_square,correct_square_mean,correct_board,correct_board_mean,board_rank,board_rank_mean,first_output_illegal,first_output_illegal_mean,none_legal,none_legal_mean,input_tokens,input_tokens_mean,output_tokens,output_tokens_mean,inference_time,inference_time_mean,cost,cost_mean,n_suggested,n_suggested_mean,effort
square_logits,claude-opus-5,1,none,false,data/generated/data.csv,val,2026-07-22_200019,17,"[0.640625, 0.546875, 0.515625, 0.5625, 0.484375, 0.484375, 0.4375, 0.484375, 0.421875, 0.453125, 0.53125, 0.515625, 0.40625, 0.421875, 0.46875, 0.46875, 0.484375]",0.4898897058823529,"[false, false, false, false, true, true, true, true, false, false, false, true, false, false, false, false, false]",0.29411764705882354,"[0.9666666666666667, 0.9285714285714286, 0.6842105263157895, 0.8181818181818181, 1.0, 1.0, 1.0, 1.0, 0.9607843137254902, 0.9512195121951219, 0.9777777777777777, 1.0, 0.8372093023255813, 0.75, 0.9772727272727273, 0.627906976744186, 0.9523809523809523]",0.9077754118916199,"[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]",,"[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]",,"[55324, 55324, 55324, 55324, 55324, 55324, 55324, 55324, 55324, 55324, 55324, 55324, 55324, 55324, 55324, 55324, 55324]",55324.0,"[5348, 5135, 5144, 5124, 5192, 5174, 5160, 5101, 5044, 5116, 5174, 5178, 5190, 5038, 5035, 5192, 5171]",5148.0,"[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]",,"[0.20516, 0.20249750000000002, 0.20261, 0.20236000000000004, 0.20321, 0.20298500000000003, 0.20281000000000002, 0.20207250000000002, 0.20136000000000004, 0.20226000000000002, 0.20298500000000003, 0.20303500000000002, 0.203185, 0.20128500000000002, 0.20124750000000002, 0.20321, 0.2029475]",0.20266000000000003,"[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]",,high
square_logits,claude-opus-5,1,none,false,data/generated/data.csv,val,2026-07-22_201154,11,"[0.53125, 0.546875, 0.515625, 0.546875, 0.546875, 0.59375, 0.546875, 0.625, 0.546875, 0.578125, 0.59375]",0.5610795454545454,"[true, false, true, false, false, false, true, false, false, false, true]",0.36363636363636365,"[1.0, 0.8333333333333334, 1.0, 0.46341463414634143, 0.9032258064516129, 0.85, 1.0, 0.975, 0.7419354838709677, 0.925, 1.0]",0.881082659800205,"[null, null, null, null, null, null, null, null, null, null, null]",,"[null, null, null, null, null, null, null, null, null, null, null]",,"[55534, 55534, 55534, 55534, 55534, 55534, 55534, 55534, 55534, 55534, 55534]",55534.0,"[5076, 5073, 5162, 5115, 5244, 5131, 5255, 5070, 5145, 5133, 5178]",5143.818181818182,"[null, null, null, null, null, null, null, null, null, null, null]",,"[0.20228500000000002, 0.20224750000000002, 0.20336, 0.20277250000000002, 0.204385, 0.2029725, 0.20452250000000002, 0.20221, 0.20314750000000004, 0.2029975, 0.20356000000000002]",0.2031327272727273,"[null, null, null, null, null, null, null, null, null, null, null]",,high
square_logits,claude-opus-5,1,none,false,data/generated/data.csv,val,2026-07-22_203121,10,"[0.578125, 0.59375, 0.546875, 0.484375, 0.59375, 0.515625, 0.546875, 0.640625, 0.5625, 0.578125]",0.5640625,"[false, false, true, true, false, true, false, false, true, false]",0.4,"[0.5714285714285714, 0.967741935483871, 1.0, 1.0, 0.95, null, 0.9722222222222222, 0.9090909090909091, 1.0, 0.9487179487179487]",0.9243557318826137,"[null, null, null, null, null, null, null, null, null, null]",,"[null, null, null, null, null, null, null, null, null, null]",,"[56008, 56008, 56008, 56008, 56008, 56008, 56008, 56008, 56008, 56008]",56008.0,"[5210, 5184, 5204, 5140, 5154, 5202, 5247, 5220, 5117, 5119]",5179.7,"[null, null, null, null, null, null, null, null, null, null]",,"[0.20514500000000002, 0.20482, 0.20507, 0.20427, 0.204445, 0.205045, 0.2056075, 0.20527, 0.2039825, 0.2040075]",0.20476624999999998,"[null, null, null, null, null, null, null, null, null, null]",,high
square_logits,claude-opus-5,1,none,false,data/generated/data.csv,val,2026-07-22_203700,18,"[0.53125, 0.53125, 0.515625, 0.53125, 0.625, 0.625, 0.578125, 0.5, 0.59375, 0.640625, 0.546875, 0.59375, 0.546875, 0.59375, 0.578125, 0.578125, 0.640625, 0.640625]",0.5772569444444444,"[false, true, true, false, true, true, false, false, false, false, false, false, true, false, false, false, false, false]",0.2777777777777778,"[0.9230769230769231, 1.0, null, 0.2682926829268293, 1.0, 1.0, 0.7714285714285715, 0.38888888888888884, 0.8620689655172413, 0.9655172413793104, 0.9310344827586207, 0.8846153846153846, null, 0.8928571428571429, 0.875, 0.9642857142857143, 0.8275862068965517, 0.9615384615384616]",0.8447619166356025,"[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]",,"[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]",,"[55887, 55887, 55887, 55887, 55887, 55887, 55887, 55887, 55887, 55887, 55887, 55887, 55887, 55887, 55887, 55887, 55887, 55887]",55887.0,"[5176, 5062, 5115, 5151, 5259, 5099, 5109, 5083, 5134, 5141, 5124, 5124, 5142, 5101, 5152, 5072, 5163, 5193]",5133.333333333333,"[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]",,"[0.20441750000000003, 0.20299250000000002, 0.20365500000000003, 0.20410500000000004, 0.20545500000000003, 0.20345500000000002, 0.20358000000000004, 0.20325500000000002, 0.20389250000000003, 0.20398000000000002, 0.20376750000000005, 0.20376750000000005, 0.20399250000000002, 0.20348000000000002, 0.2041175, 0.2031175, 0.20425500000000002, 0.20463000000000003]",0.2038841666666667,"[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]",,high
square_logits,claude-opus-5,1,thinking,false,data/generated/data.csv,val,2026-07-09_205328,18,"[0.46875, 0.421875, 0.375, 0.46875, 0.390625, 0.34375, 0.328125, 0.359375, 0.359375, 0.3125, 0.5, 0.375, 0.296875, 0.5625, 0.359375, 0.359375, 0.28125, 0.296875]",0.3810763888888889,"[false, false, false, false, false, false, false, true, false, false, false, false, false, false, false, false, false, false]",0.05555555555555555,"[0.6666666666666667, 0.85, 0.9047619047619048, 0.8636363636363636, 0.7391304347826086, 0.6086956521739131, 0.8, 1.0, 0.9333333333333333, 0.8214285714285714, 0.5, 0.6666666666666667, 0.972972972972973, 0.2142857142857143, 0.8461538461538461, 0.875, 0.7222222222222222, 0.96]",0.7747196860602658,"[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]",,"[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]",,"[55434, 55434, 55434, 55434, 55434, 55434, 55434, 55434, 55434, 55434, 55434, 55434, 55434, 55434, 55434, 55434, 55434, 55434]",55434.0,"[10842, 12001, 10698, 11837, 15513, 15208, 16304, 15034, 15142, 14186, 7887, 15091, 14966, 11626, 16350, 15260, 16299, 17725]",13998.277777777777,"[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]",,"[0.27411, 0.28859750000000006, 0.27231000000000005, 0.2865475, 0.3324975, 0.328685, 0.34238500000000005, 0.32651, 0.32786000000000004, 0.31591, 0.2371725, 0.3272225, 0.32566000000000006, 0.28391, 0.34296000000000004, 0.32933500000000004, 0.34232250000000003, 0.36014750000000006]",0.31356347222222225,"[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]",,medium
square_logits,claude-opus-5,1,thinking,false,data/generated/data.csv,val,2026-07-22_200019,17,"[0.515625, 0.53125, 0.453125, 0.46875, 0.421875, 0.390625, 0.4375, 0.390625, 0.421875, 0.40625, 0.390625, 0.421875, 0.328125, 0.390625, 0.359375, 0.375, 0.40625]",0.4181985294117647,"[false, false, false, false, true, true, true, true, true, false, true, true, false, false, false, false, false]",0.4117647058823529,"[0.9666666666666667, 0.8571428571428572, 0.6578947368421053, 0.7878787878787878, 1.0, 1.0, 1.0, 1.0, 1.0, 0.975609756097561, 1.0, 1.0, 0.9069767441860466, 0.7291666666666667, 0.9772727272727273, 0.7674418604651163, 0.9523809523809523]",0.9163783385646758,"[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]",,"[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]",,"[55324, 55324, 55324, 55324, 55324, 55324, 55324, 55324, 55324, 55324, 55324, 55324, 55324, 55324, 55324, 55324, 55324]",55324.0,"[13005, 14775, 14637, 14187, 15071, 16495, 15964, 15133, 14710, 14650, 15447, 15680, 14408, 15560, 15763, 15689, 17544]",15218.70588235294,"[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]",,"[0.3008725, 0.32299750000000005, 0.3212725, 0.3156475, 0.32669750000000003, 0.3444975, 0.33786000000000005, 0.32747250000000006, 0.32218500000000005, 0.321435, 0.3313975, 0.33431, 0.31841, 0.33281000000000005, 0.3353475, 0.33442250000000007, 0.35761000000000004]",0.3285438235294118,"[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]",,medium
square_logits,claude-opus-5,1,thinking,false,data/generated/data.csv,val,2026-07-22_201154,11,"[0.546875, 0.5, 0.5, 0.359375, 0.53125, 0.53125, 0.53125, 0.5625, 0.484375, 0.46875, 0.515625]",0.5028409090909091,"[false, false, false, false, true, false, true, false, false, false, true]",0.2727272727272727,"[0.9705882352941176, 0.7777777777777778, 0.9142857142857143, 0.5365853658536586, 1.0, 0.95, 1.0, 0.975, 0.967741935483871, 0.95, 1.0]",0.9129071844268307,"[null, null, null, null, null, null, null, null, null, null, null]",,"[null, null, null, null, null, null, null, null, null, null, null]",,"[55534, 55534, 55534, 55534, 55534, 55534, 55534, 55534, 55534, 55534, 55534]",55534.0,"[13947, 15426, 14509, 15272, 12999, 14113, 13703, 14223, 15195, 15453, 14010]",14440.90909090909,"[null, null, null, null, null, null, null, null, null, null, null]",,"[0.3131725, 0.33166, 0.3201975, 0.329735, 0.30132250000000005, 0.3152475, 0.3101225, 0.31662250000000003, 0.3287725, 0.33199750000000006, 0.31396]",0.31934636363636365,"[null, null, null, null, null, null, null, null, null, null, null]",,medium
square_logits,claude-opus-5,1,thinking,false,data/generated/data.csv,val,2026-07-22_203121,10,"[0.515625, 0.4375, 0.4375, 0.421875, 0.40625, 0.421875, 0.4375, 0.53125, 0.5, 0.40625]",0.4515625,"[false, true, false, true, false, true, true, false, false, false]",0.4,"[0.8095238095238095, 1.0, 0.975609756097561, 1.0, 0.975, null, 1.0, 0.7575757575757576, 0.6097560975609756, 0.9743589743589743]",0.9002027105685642,"[null, null, null, null, null, null, null, null, null, null]",,"[null, null, null, null, null, null, null, null, null, null]",,"[56008, 56008, 56008, 56008, 56008, 56008, 56008, 56008, 56008, 56008]",56008.0,"[16377, 14803, 15921, 16861, 14890, 16608, 16458, 17296, 15249, 16510]",16097.3,"[null, null, null, null, null, null, null, null, null, null]",,"[0.3447325, 0.3250575, 0.3390325, 0.3507825, 0.326145, 0.34762000000000004, 0.345745, 0.35622, 0.3306325, 0.346395]",0.34123625,"[null, null, null, null, null, null, null, null, null, null]",,medium
square_logits,claude-opus-5,1,thinking,false,data/generated/data.csv,val,2026-07-22_203700,18,"[0.5, 0.453125, 0.46875, 0.5, 0.46875, 0.578125, 0.46875, 0.5, 0.484375, 0.46875, 0.5, 0.390625, 0.484375, 0.515625, 0.46875, 0.546875, 0.515625, 0.5]",0.4895833333333333,"[false, true, true, false, true, true, false, false, false, true, false, false, true, false, false, false, false, false]",0.3333333333333333,"[0.9487179487179487, 1.0, null, 0.8536585365853658, 1.0, 1.0, 0.8285714285714285, 0.7777777777777778, 0.8275862068965517, 1.0, 0.9655172413793104, 0.8846153846153846, null, 0.8928571428571429, 0.875, 0.7857142857142857, 0.8620689655172413, 0.8461538461538461]",0.8967649227991428,"[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]",,"[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]",,"[55887, 55887, 55887, 55887, 55887, 55887, 55887, 55887, 55887, 55887, 55887, 55887, 55887, 55887, 55887, 55887, 55887, 55887]",55887.0,"[15196, 16155, 15315, 16427, 13967, 14406, 16189, 16131, 15102, 14132, 15600, 13647, 14735, 12850, 14735, 12533, 13799, 14737]",14758.666666666666,"[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]",,"[0.3296675, 0.34165500000000004, 0.33115500000000003, 0.345055, 0.31430500000000006, 0.31979250000000004, 0.34208000000000005, 0.341355, 0.3284925, 0.3163675, 0.3347175, 0.31030500000000005, 0.323905, 0.30034250000000007, 0.323905, 0.29638000000000003, 0.31220500000000007, 0.32393000000000005]",0.3242008333333334,"[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]",,medium
square_logits,claude-opus-5,1,thinking,false,data/generated/data.csv,val,2026-07-09_205328,18,"[0.5, 0.5, 0.421875, 0.453125, 0.453125, 0.390625, 0.421875, 0.40625, 0.40625, 0.453125, 0.46875, 0.390625, 0.34375, 0.53125, 0.375, 0.40625, 0.453125, 0.375]",0.4305555555555556,"[false, false, false, false, false, false, false, true, false, false, false, false, true, false, false, false, true, false]",0.16666666666666666,"[0.8571428571428572, 0.95, 0.9523809523809523, 0.40909090909090906, 0.7391304347826086, 0.782608695652174, 0.6, 1.0, 0.9, 0.6785714285714286, 0.8888888888888888, 0.6944444444444444, 1.0, 0.2142857142857143, 0.9487179487179487, 0.675, 1.0, 0.88]",0.7872367929976626,"[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]",,"[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]",,"[55434, 55434, 54583, 55434, 55434, 55434, 55434, 55434, 55434, 55434, 55434, 55434, 55434, 55434, 55434, 55434, 55434, 55434]",55386.72222222222,"[4996, 5310, 5297, 5492, 5429, 5838, 5259, 5270, 5633, 5343, 5199, 5393, 5169, 5040, 5777, 5348, 6134, 5836]",5431.277777777777,"[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]",,"[0.20103500000000002, 0.20496000000000003, 0.20267000000000002, 0.207235, 0.2064475, 0.21156000000000003, 0.20432250000000002, 0.20446000000000003, 0.2089975, 0.2053725, 0.20357250000000002, 0.2059975, 0.20319750000000003, 0.20158500000000001, 0.21079750000000003, 0.20543500000000003, 0.21526, 0.21153500000000003]",0.20635777777777778,"[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]",,low
square_logits,claude-opus-5,1,thinking,false,data/generated/data.csv,val,2026-07-22_200019,17,"[0.59375, 0.546875, 0.515625, 0.515625, 0.484375, 0.515625, 0.4375, 0.453125, 0.46875, 0.40625, 0.46875, 0.515625, 0.421875, 0.4375, 0.375, 0.40625, 0.5]",0.4742647058823529,"[false, false, false, false, true, true, true, true, false, true, true, true, false, false, true, false, false]",0.47058823529411764,"[0.9666666666666667, 0.9285714285714286, 0.868421052631579, 0.7272727272727273, 1.0, 1.0, 1.0, 1.0, 0.9607843137254902, 1.0, 1.0, 1.0, 0.9534883720930233, 0.8958333333333334, 1.0, 0.5581395348837209, 0.8095238095238095]",0.9216883081589282,"[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]",,"[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]",,"[55324, 55324, 55324, 55324, 55324, 55324, 55324, 55324, 55324, 55324, 55324, 55324, 55324, 55324, 55324, 55324, 55324]",55324.0,"[5404, 5547, 5809, 5323, 5818, 5585, 5399, 5998, 5414, 5970, 5907, 5726, 5914, 5870, 5819, 5529, 5512]",5679.058823529412,"[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]",,"[0.20586000000000002, 0.20764750000000004, 0.2109225, 0.20484750000000002, 0.21103500000000003, 0.20812250000000002, 0.20579750000000002, 0.213285, 0.20598500000000003, 0.212935, 0.21214750000000002, 0.20988500000000002, 0.212235, 0.211685, 0.2110475, 0.2074225, 0.20721]",0.20929823529411767,"[null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null]",,low
square_logits,claude-opus-5,1,thinking,false,data/generated/data.csv,val,2026-07-22_201154,11,"[0.46875, 0.515625, 0.53125, 0.5625, 0.53125, 0.578125, 0.5625, 0.5625, 0.5625, 0.546875, 0.609375]",0.5482954545454546,"[true, false, false, false, false, false, true, false, false, true, true]",0.36363636363636365,"[1.0, 0.6944444444444444, 0.8857142857142857, 0.8780487804878049, 0.9032258064516129, 0.725, 1.0, 0.95, 0.4838709677419355, 1.0, 1.0]",0.8654822077127349,"[null, null, null, null, null, null, null, null, null, null, null]",,"[null, null, null, null, null, null, null, null, null, null, null]",,"[55534, 55534, 55534, 55534, 55534, 55534, 55534, 55534, 55534, 55534, 55534]",55534.0,"[5682, 5738, 5341, 5698, 5119, 5450, 5158, 5414, 5241, 5352, 5531]",5429.454545454545,"[null, null, null, null, null, null, null, null, null, null, null]",,"[0.20986000000000002, 0.21056000000000002, 0.20559750000000002, 0.21006000000000002, 0.20282250000000002, 0.20696000000000003, 0.20331000000000002, 0.20651000000000003, 0.20434750000000002, 0.205735, 0.2079725]",0.20670318181818184,"[null, null, null, null, null, null, null, null, null, null, null]",,low
square_logits,claude-opus-5,1,thinking,false,data/generated/data.csv,val,2026-07-22_203121,10,"[0.546875, 0.515625, 0.546875, 0.46875, 0.546875, 0.484375, 0.59375, 0.609375, 0.53125, 0.53125]",0.5375,"[false, true, false, false, false, true, false, false, false, true]",0.3,"[0.5238095238095238, 1.0, 0.9512195121951219, 0.5882352941176471, 0.925, null, 0.9722222222222222, 0.5757575757575757, 0.8780487804878049, 1.0]",0.823810323176655,"[null, null, null, null, null, null, null, null, null, null]",,"[null, null, null, null, null, null, null, null, null, null]",,"[56008, 56008, 56008, 56008, 56008, 56008, 56008, 56008, 56008, 56008]",56008.0,"[5336, 5651, 5274, 5632, 5322, 5692, 5933, 5498, 5955, 5504]",5579.7,"[null, null, null, null, null, null, null, null, null, null]",,"[0.20672000000000001, 0.2106575, 0.205945, 0.21042, 0.206545, 0.21117000000000002, 0.2141825, 0.208745, 0.21445750000000002, 0.20882]",0.20976625000000002,"[null, null, null, null, null, null, null, null, null, null]",,low
